# ============================================================
# EXTREME NIGHTMARE: THE SINGULARITY
# ============================================================
# 2000+ hubs | 10 drones | Designed for maximum suffering
#
# EXTREME CONSTRAINTS FOR 10 DRONES:
#   - 200 serial entry gates, ALL max_drones=1 AND max_link_capacity=1
#   - 300 dead-end branches scattered across 20 layers
#   - 50 closed loop clusters (15 hubs each = 750 hubs)
#   - 100 micro-gates in series, all max_drones=1
#   - 80 priority mirage chains that ALL dead-end
#   - 200 overflow pockets with max_drones=1 and back-loops
#   - 100-lane funnel merging to 1 hub with max_drones=1
#   - 200-hub grinder with back-traps every 5 steps
#   - 150-hub final squeeze where EVERY hub is max_drones=1
#   - Cross-connections creating 500+ false paths
#   - Only 1 true path hidden through the chaos
#
# With only 10 drones, every bottleneck becomes 10x worse.
# The algorithm must find the ONE viable path through 2000+ hubs.
# ============================================================

nb_drones: 10


# ============================================================
# LAYER 0: ENTRY HELL — 200 serial gates
# ============================================================
# 10 drones must pass through 200 gates, each max_drones=1
# AND each link is max_link_capacity=1 (extreme serialization)

start_hub: strat 0 0 [color=green max_drones=10]
hub: fun90_1 482 120 [zone=restricted color=darkred max_drones=1]
hub: fun90_2 483 120 [zone=restricted color=darkred max_drones=1]
hub: fun90_3 484 120 [zone=restricted color=darkred max_drones=1]
hub: fun90_4 485 120 [zone=restricted color=darkred max_drones=1]
hub: fun91_1 482 123 [zone=restricted color=darkred max_drones=1]
hub: fun91_2 483 123 [zone=restricted color=darkred max_drones=1]
hub: fun91_3 484 123 [zone=restricted color=darkred max_drones=1]
hub: fun91_4 485 123 [zone=restricted color=darkred max_drones=1]
hub: fun92_1 482 126 [zone=restricted color=darkred max_drones=1]
hub: fun92_2 483 126 [zone=restricted color=darkred max_drones=1]
hub: fun92_3 484 126 [zone=restricted color=darkred max_drones=1]
hub: fun92_4 485 126 [zone=restricted color=darkred max_drones=1]
hub: fun93_1 482 129 [zone=restricted color=darkred max_drones=1]
hub: fun93_2 483 129 [zone=restricted color=darkred max_drones=1]
hub: fun93_3 484 129 [zone=restricted color=darkred max_drones=1]
hub: fun93_4 485 129 [zone=restricted color=darkred max_drones=1]
hub: fun94_1 482 132 [zone=restricted color=darkred max_drones=1]
hub: fun94_2 483 132 [zone=restricted color=darkred max_drones=1]
hub: fun94_3 484 132 [zone=restricted color=darkred max_drones=1]
hub: fun94_4 485 132 [zone=restricted color=darkred max_drones=1]
hub: fun95_1 482 135 [zone=restricted color=darkred max_drones=1]
hub: fun95_2 483 135 [zone=restricted color=darkred max_drones=1]
hub: fun95_3 484 135 [zone=restricted color=darkred max_drones=1]
hub: fun95_4 485 135 [zone=restricted color=darkred max_drones=1]
hub: fun96_1 482 138 [zone=restricted color=darkred max_drones=1]
hub: fun96_2 483 138 [zone=restricted color=darkred max_drones=1]
hub: fun96_3 484 138 [zone=restricted color=darkred max_drones=1]
hub: fun96_4 485 138 [zone=restricted color=darkred max_drones=1]
hub: fun97_1 482 141 [zone=restricted color=darkred max_drones=1]
hub: fun97_2 483 141 [zone=restricted color=darkred max_drones=1]
hub: fun97_3 484 141 [zone=restricted color=darkred max_drones=1]
hub: fun97_4 485 141 [zone=restricted color=darkred max_drones=1]
hub: fun98_1 482 144 [zone=restricted color=darkred max_drones=1]
hub: fun98_2 483 144 [zone=restricted color=darkred max_drones=1]
hub: fun98_3 484 144 [zone=restricted color=darkred max_drones=1]
hub: fun98_4 485 144 [zone=restricted color=darkred max_drones=1]
hub: fun99_1 482 147 [zone=restricted color=darkred max_drones=1]
hub: fun99_2 483 147 [zone=restricted color=darkred max_drones=1]
hub: fun99_3 484 147 [zone=restricted color=darkred max_drones=1]
hub: fun99_4 485 147 [zone=restricted color=darkred max_drones=1]
hub: fun100_1 482 150 [zone=restricted color=darkred max_drones=1]
hub: fun100_2 483 150 [zone=restricted color=darkred max_drones=1]
hub: fun100_3 484 150 [zone=restricted color=darkred max_drones=1]
hub: fun100_4 485 150 [zone=restricted color=darkred max_drones=1]

hub: funnel_merge 487 0 [color=violet max_drones=1]


# ============================================================
# LAYER 6: THE GRINDER — 200 serial hubs
# ============================================================
# All max_drones=1. Back-traps every 5 steps.
# Alternating restricted/priority zones.

hub: grind1 492 0 [zone=restricted color=crimson max_drones=1]
hub: grind2 493 0 [zone=priority color=crimson max_drones=1]
hub: grind3 494 0 [zone=restricted color=crimson max_drones=1]
hub: grind4 495 0 [zone=priority color=crimson max_drones=1]
hub: grind5 496 0 [zone=restricted color=crimson max_drones=1]
hub: grind6 497 0 [zone=priority color=crimson max_drones=1]
hub: grind7 498 0 [zone=restricted color=crimson max_drones=1]
hub: grind8 499 0 [zone=priority color=crimson max_drones=1]
hub: grind9 500 0 [zone=restricted color=crimson max_drones=1]
hub: grind10 501 0 [zone=priority color=crimson max_drones=1]
hub: grind11 502 0 [zone=restricted color=crimson max_drones=1]
hub: grind12 503 0 [zone=priority color=crimson max_drones=1]
hub: grind13 504 0 [zone=restricted color=crimson max_drones=1]
hub: grind14 505 0 [zone=priority color=crimson max_drones=1]
hub: grind15 506 0 [zone=restricted color=crimson max_drones=1]
hub: grind16 507 0 [zone=priority color=crimson max_drones=1]
hub: grind17 508 0 [zone=restricted color=crimson max_drones=1]
hub: grind18 509 0 [zone=priority color=crimson max_drones=1]
hub: grind19 510 0 [zone=restricted color=crimson max_drones=1]
hub: grind20 511 0 [zone=priority color=crimson max_drones=1]
hub: grind21 512 0 [zone=restricted color=crimson max_drones=1]
hub: grind22 513 0 [zone=priority color=crimson max_drones=1]
hub: grind23 514 0 [zone=restricted color=crimson max_drones=1]
hub: grind24 515 0 [zone=priority color=crimson max_drones=1]
hub: grind25 516 0 [zone=restricted color=crimson max_drones=1]
hub: grind26 517 0 [zone=priority color=crimson max_drones=1]
hub: grind27 518 0 [zone=restricted color=crimson max_drones=1]
hub: grind28 519 0 [zone=priority color=crimson max_drones=1]
hub: grind29 520 0 [zone=restricted color=crimson max_drones=1]
hub: grind30 521 0 [zone=priority color=crimson max_drones=1]
hub: grind31 522 0 [zone=restricted color=crimson max_drones=1]
hub: grind32 523 0 [zone=priority color=crimson max_drones=1]
hub: grind33 524 0 [zone=restricted color=crimson max_drones=1]
hub: grind34 525 0 [zone=priority color=crimson max_drones=1]
hub: grind35 526 0 [zone=restricted color=crimson max_drones=1]
hub: grind36 527 0 [zone=priority color=crimson max_drones=1]
hub: grind37 528 0 [zone=restricted color=crimson max_drones=1]
hub: grind38 529 0 [zone=priority color=crimson max_drones=1]
hub: grind39 530 0 [zone=restricted color=crimson max_drones=1]
hub: grind40 531 0 [zone=priority color=crimson max_drones=1]
hub: grind41 532 0 [zone=restricted color=crimson max_drones=1]
hub: grind42 533 0 [zone=priority color=crimson max_drones=1]
hub: grind43 534 0 [zone=restricted color=crimson max_drones=1]
hub: grind44 535 0 [zone=priority color=crimson max_drones=1]
hub: grind45 536 0 [zone=restricted color=crimson max_drones=1]
hub: grind46 537 0 [zone=priority color=crimson max_drones=1]
hub: grind47 538 0 [zone=restricted color=crimson max_drones=1]
hub: grind48 539 0 [zone=priority color=crimson max_drones=1]
hub: grind49 540 0 [zone=restricted color=crimson max_drones=1]
hub: grind50 541 0 [zone=priority color=crimson max_drones=1]
hub: grind51 542 0 [zone=restricted color=crimson max_drones=1]
hub: grind52 543 0 [zone=priority color=crimson max_drones=1]
hub: grind53 544 0 [zone=restricted color=crimson max_drones=1]
hub: grind54 545 0 [zone=priority color=crimson max_drones=1]
hub: grind55 546 0 [zone=restricted color=crimson max_drones=1]
hub: grind56 547 0 [zone=priority color=crimson max_drones=1]
hub: grind57 548 0 [zone=restricted color=crimson max_drones=1]
hub: grind58 549 0 [zone=priority color=crimson max_drones=1]
hub: grind59 550 0 [zone=restricted color=crimson max_drones=1]
hub: grind60 551 0 [zone=priority color=crimson max_drones=1]
hub: grind61 552 0 [zone=restricted color=crimson max_drones=1]
hub: grind62 553 0 [zone=priority color=crimson max_drones=1]
hub: grind63 554 0 [zone=restricted color=crimson max_drones=1]
hub: grind64 555 0 [zone=priority color=crimson max_drones=1]
hub: grind65 556 0 [zone=restricted color=crimson max_drones=1]
hub: grind66 557 0 [zone=priority color=crimson max_drones=1]
hub: grind67 558 0 [zone=restricted color=crimson max_drones=1]
hub: grind68 559 0 [zone=priority color=crimson max_drones=1]
hub: grind69 560 0 [zone=restricted color=crimson max_drones=1]
hub: grind70 561 0 [zone=priority color=crimson max_drones=1]
hub: grind71 562 0 [zone=restricted color=crimson max_drones=1]
hub: grind72 563 0 [zone=priority color=crimson max_drones=1]
hub: grind73 564 0 [zone=restricted color=crimson max_drones=1]
hub: grind74 565 0 [zone=priority color=crimson max_drones=1]
hub: grind75 566 0 [zone=restricted color=crimson max_drones=1]
hub: grind76 567 0 [zone=priority color=crimson max_drones=1]
hub: grind77 568 0 [zone=restricted color=crimson max_drones=1]
hub: grind78 569 0 [zone=priority color=crimson max_drones=1]
hub: grind79 570 0 [zone=restricted color=crimson max_drones=1]
hub: grind80 571 0 [zone=priority color=crimson max_drones=1]
hub: grind81 572 0 [zone=restricted color=crimson max_drones=1]
hub: grind82 573 0 [zone=priority color=crimson max_drones=1]
hub: grind83 574 0 [zone=restricted color=crimson max_drones=1]
hub: grind84 575 0 [zone=priority color=crimson max_drones=1]
hub: grind85 576 0 [zone=restricted color=crimson max_drones=1]
hub: grind86 577 0 [zone=priority color=crimson max_drones=1]
hub: grind87 578 0 [zone=restricted color=crimson max_drones=1]
hub: grind88 579 0 [zone=priority color=crimson max_drones=1]
hub: grind89 580 0 [zone=restricted color=crimson max_drones=1]
hub: grind90 581 0 [zone=priority color=crimson max_drones=1]
hub: grind91 582 0 [zone=restricted color=crimson max_drones=1]
hub: grind92 583 0 [zone=priority color=crimson max_drones=1]
hub: grind93 584 0 [zone=restricted color=crimson max_drones=1]
hub: grind94 585 0 [zone=priority color=crimson max_drones=1]
hub: grind95 586 0 [zone=restricted color=crimson max_drones=1]
hub: grind96 587 0 [zone=priority color=crimson max_drones=1]
hub: grind97 588 0 [zone=restricted color=crimson max_drones=1]
hub: grind98 589 0 [zone=priority color=crimson max_drones=1]
hub: grind99 590 0 [zone=restricted color=crimson max_drones=1]
hub: grind100 591 0 [zone=priority color=crimson max_drones=1]
hub: grind101 592 0 [zone=restricted color=crimson max_drones=1]
hub: grind102 593 0 [zone=priority color=crimson max_drones=1]
hub: grind103 594 0 [zone=restricted color=crimson max_drones=1]
hub: grind104 595 0 [zone=priority color=crimson max_drones=1]
hub: grind105 596 0 [zone=restricted color=crimson max_drones=1]
hub: grind106 597 0 [zone=priority color=crimson max_drones=1]
hub: grind107 598 0 [zone=restricted color=crimson max_drones=1]
hub: grind108 599 0 [zone=priority color=crimson max_drones=1]
hub: grind109 600 0 [zone=restricted color=crimson max_drones=1]
hub: grind110 601 0 [zone=priority color=crimson max_drones=1]
hub: grind111 602 0 [zone=restricted color=crimson max_drones=1]
hub: grind112 603 0 [zone=priority color=crimson max_drones=1]
hub: grind113 604 0 [zone=restricted color=crimson max_drones=1]
hub: grind114 605 0 [zone=priority color=crimson max_drones=1]
hub: grind115 606 0 [zone=restricted color=crimson max_drones=1]
hub: grind116 607 0 [zone=priority color=crimson max_drones=1]
hub: grind117 608 0 [zone=restricted color=crimson max_drones=1]
hub: grind118 609 0 [zone=priority color=crimson max_drones=1]
hub: grind119 610 0 [zone=restricted color=crimson max_drones=1]
hub: grind120 611 0 [zone=priority color=crimson max_drones=1]
hub: grind121 612 0 [zone=restricted color=crimson max_drones=1]
hub: grind122 613 0 [zone=priority color=crimson max_drones=1]
hub: grind123 614 0 [zone=restricted color=crimson max_drones=1]
hub: grind124 615 0 [zone=priority color=crimson max_drones=1]
hub: grind125 616 0 [zone=restricted color=crimson max_drones=1]
hub: grind126 617 0 [zone=priority color=crimson max_drones=1]
hub: grind127 618 0 [zone=restricted color=crimson max_drones=1]
hub: grind128 619 0 [zone=priority color=crimson max_drones=1]
hub: grind129 620 0 [zone=restricted color=crimson max_drones=1]
hub: grind130 621 0 [zone=priority color=crimson max_drones=1]
hub: grind131 622 0 [zone=restricted color=crimson max_drones=1]
hub: grind132 623 0 [zone=priority color=crimson max_drones=1]
hub: grind133 624 0 [zone=restricted color=crimson max_drones=1]
hub: grind134 625 0 [zone=priority color=crimson max_drones=1]
hub: grind135 626 0 [zone=restricted color=crimson max_drones=1]
hub: grind136 627 0 [zone=priority color=crimson max_drones=1]
hub: grind137 628 0 [zone=restricted color=crimson max_drones=1]
hub: grind138 629 0 [zone=priority color=crimson max_drones=1]
hub: grind139 630 0 [zone=restricted color=crimson max_drones=1]
hub: grind140 631 0 [zone=priority color=crimson max_drones=1]
hub: grind141 632 0 [zone=restricted color=crimson max_drones=1]
hub: grind142 633 0 [zone=priority color=crimson max_drones=1]
hub: grind143 634 0 [zone=restricted color=crimson max_drones=1]
hub: grind144 635 0 [zone=priority color=crimson max_drones=1]
hub: grind145 636 0 [zone=restricted color=crimson max_drones=1]
hub: grind146 637 0 [zone=priority color=crimson max_drones=1]
hub: grind147 638 0 [zone=restricted color=crimson max_drones=1]
hub: grind148 639 0 [zone=priority color=crimson max_drones=1]
hub: grind149 640 0 [zone=restricted color=crimson max_drones=1]
hub: grind150 641 0 [zone=priority color=crimson max_drones=1]
hub: grind151 642 0 [zone=restricted color=crimson max_drones=1]
hub: grind152 643 0 [zone=priority color=crimson max_drones=1]
hub: grind153 644 0 [zone=restricted color=crimson max_drones=1]
hub: grind154 645 0 [zone=priority color=crimson max_drones=1]
hub: grind155 646 0 [zone=restricted color=crimson max_drones=1]
hub: grind156 647 0 [zone=priority color=crimson max_drones=1]
hub: grind157 648 0 [zone=restricted color=crimson max_drones=1]
hub: grind158 649 0 [zone=priority color=crimson max_drones=1]
hub: grind159 650 0 [zone=restricted color=crimson max_drones=1]
hub: grind160 651 0 [zone=priority color=crimson max_drones=1]
hub: grind161 652 0 [zone=restricted color=crimson max_drones=1]
hub: grind162 653 0 [zone=priority color=crimson max_drones=1]
hub: grind163 654 0 [zone=restricted color=crimson max_drones=1]
hub: grind164 655 0 [zone=priority color=crimson max_drones=1]
hub: grind165 656 0 [zone=restricted color=crimson max_drones=1]
hub: grind166 657 0 [zone=priority color=crimson max_drones=1]
hub: grind167 658 0 [zone=restricted color=crimson max_drones=1]
hub: grind168 659 0 [zone=priority color=crimson max_drones=1]
hub: grind169 660 0 [zone=restricted color=crimson max_drones=1]
hub: grind170 661 0 [zone=priority color=crimson max_drones=1]
hub: grind171 662 0 [zone=restricted color=crimson max_drones=1]
hub: grind172 663 0 [zone=priority color=crimson max_drones=1]
hub: grind173 664 0 [zone=restricted color=crimson max_drones=1]
hub: grind174 665 0 [zone=priority color=crimson max_drones=1]
hub: grind175 666 0 [zone=restricted color=crimson max_drones=1]
hub: grind176 667 0 [zone=priority color=crimson max_drones=1]
hub: grind177 668 0 [zone=restricted color=crimson max_drones=1]
hub: grind178 669 0 [zone=priority color=crimson max_drones=1]
hub: grind179 670 0 [zone=restricted color=crimson max_drones=1]
hub: grind180 671 0 [zone=priority color=crimson max_drones=1]
hub: grind181 672 0 [zone=restricted color=crimson max_drones=1]
hub: grind182 673 0 [zone=priority color=crimson max_drones=1]
hub: grind183 674 0 [zone=restricted color=crimson max_drones=1]
hub: grind184 675 0 [zone=priority color=crimson max_drones=1]
hub: grind185 676 0 [zone=restricted color=crimson max_drones=1]
hub: grind186 677 0 [zone=priority color=crimson max_drones=1]
hub: grind187 678 0 [zone=restricted color=crimson max_drones=1]
hub: grind188 679 0 [zone=priority color=crimson max_drones=1]
hub: grind189 680 0 [zone=restricted color=crimson max_drones=1]
hub: grind190 681 0 [zone=priority color=crimson max_drones=1]
hub: grind191 682 0 [zone=restricted color=crimson max_drones=1]
hub: grind192 683 0 [zone=priority color=crimson max_drones=1]
hub: grind193 684 0 [zone=restricted color=crimson max_drones=1]
hub: grind194 685 0 [zone=priority color=crimson max_drones=1]
hub: grind195 686 0 [zone=restricted color=crimson max_drones=1]
hub: grind196 687 0 [zone=priority color=crimson max_drones=1]
hub: grind197 688 0 [zone=restricted color=crimson max_drones=1]
hub: grind198 689 0 [zone=priority color=crimson max_drones=1]
hub: grind199 690 0 [zone=restricted color=crimson max_drones=1]
hub: grind200 691 0 [zone=priority color=crimson max_drones=1]


# ============================================================
# LAYER 7: SECONDARY MAZE — 30 branches + 30 loops
# ============================================================
# Another maze layer! 30 dead branches + 30 loops.
# Only 1 escape route.

hub: maze2_br1_1 702 -70 [color=purple max_drones=1]
hub: maze2_br1_2 703 -70 [color=purple max_drones=1]
hub: maze2_br1_3 704 -70 [color=purple max_drones=1]
hub: maze2_br1_4 705 -70 [color=purple max_drones=1]
hub: maze2_br1_5 706 -70 [color=purple max_drones=1]
hub: maze2_br1_6 707 -70 [color=purple max_drones=1]
hub: maze2_br1_7 708 -70 [color=black]

hub: maze2_br2_1 702 -65 [color=purple max_drones=1]
hub: maze2_br2_2 703 -65 [color=purple max_drones=1]
hub: maze2_br2_3 704 -65 [color=purple max_drones=1]
hub: maze2_br2_4 705 -65 [color=purple max_drones=1]
hub: maze2_br2_5 706 -65 [color=purple max_drones=1]
hub: maze2_br2_6 707 -65 [color=purple max_drones=1]
hub: maze2_br2_7 708 -65 [color=black]

hub: maze2_br3_1 702 -60 [color=purple max_drones=1]
hub: maze2_br3_2 703 -60 [color=purple max_drones=1]
hub: maze2_br3_3 704 -60 [color=purple max_drones=1]
hub: maze2_br3_4 705 -60 [color=purple max_drones=1]
hub: maze2_br3_5 706 -60 [color=purple max_drones=1]
hub: maze2_br3_6 707 -60 [color=purple max_drones=1]
hub: maze2_br3_7 708 -60 [color=black]

hub: maze2_br4_1 702 -55 [color=purple max_drones=1]
hub: maze2_br4_2 703 -55 [color=purple max_drones=1]
hub: maze2_br4_3 704 -55 [color=purple max_drones=1]
hub: maze2_br4_4 705 -55 [color=purple max_drones=1]
hub: maze2_br4_5 706 -55 [color=purple max_drones=1]
hub: maze2_br4_6 707 -55 [color=purple max_drones=1]
hub: maze2_br4_7 708 -55 [color=black]

hub: maze2_br5_1 702 -50 [color=purple max_drones=1]
hub: maze2_br5_2 703 -50 [color=purple max_drones=1]
hub: maze2_br5_3 704 -50 [color=purple max_drones=1]
hub: maze2_br5_4 705 -50 [color=purple max_drones=1]
hub: maze2_br5_5 706 -50 [color=purple max_drones=1]
hub: maze2_br5_6 707 -50 [color=purple max_drones=1]
hub: maze2_br5_7 708 -50 [color=black]

hub: maze2_br6_1 702 -45 [color=purple max_drones=1]
hub: maze2_br6_2 703 -45 [color=purple max_drones=1]
hub: maze2_br6_3 704 -45 [color=purple max_drones=1]
hub: maze2_br6_4 705 -45 [color=purple max_drones=1]
hub: maze2_br6_5 706 -45 [color=purple max_drones=1]
hub: maze2_br6_6 707 -45 [color=purple max_drones=1]
hub: maze2_br6_7 708 -45 [color=black]

hub: maze2_br7_1 702 -40 [color=purple max_drones=1]
hub: maze2_br7_2 703 -40 [color=purple max_drones=1]
hub: maze2_br7_3 704 -40 [color=purple max_drones=1]
hub: maze2_br7_4 705 -40 [color=purple max_drones=1]
hub: maze2_br7_5 706 -40 [color=purple max_drones=1]
hub: maze2_br7_6 707 -40 [color=purple max_drones=1]
hub: maze2_br7_7 708 -40 [color=black]

hub: maze2_br8_1 702 -35 [color=purple max_drones=1]
hub: maze2_br8_2 703 -35 [color=purple max_drones=1]
hub: maze2_br8_3 704 -35 [color=purple max_drones=1]
hub: maze2_br8_4 705 -35 [color=purple max_drones=1]
hub: maze2_br8_5 706 -35 [color=purple max_drones=1]
hub: maze2_br8_6 707 -35 [color=purple max_drones=1]
hub: maze2_br8_7 708 -35 [color=black]

hub: maze2_br9_1 702 -30 [color=purple max_drones=1]
hub: maze2_br9_2 703 -30 [color=purple max_drones=1]
hub: maze2_br9_3 704 -30 [color=purple max_drones=1]
hub: maze2_br9_4 705 -30 [color=purple max_drones=1]
hub: maze2_br9_5 706 -30 [color=purple max_drones=1]
hub: maze2_br9_6 707 -30 [color=purple max_drones=1]
hub: maze2_br9_7 708 -30 [color=black]

hub: maze2_br10_1 702 -25 [color=purple max_drones=1]
hub: maze2_br10_2 703 -25 [color=purple max_drones=1]
hub: maze2_br10_3 704 -25 [color=purple max_drones=1]
hub: maze2_br10_4 705 -25 [color=purple max_drones=1]
hub: maze2_br10_5 706 -25 [color=purple max_drones=1]
hub: maze2_br10_6 707 -25 [color=purple max_drones=1]
hub: maze2_br10_7 708 -25 [color=black]

hub: maze2_br11_1 702 -20 [color=purple max_drones=1]
hub: maze2_br11_2 703 -20 [color=purple max_drones=1]
hub: maze2_br11_3 704 -20 [color=purple max_drones=1]
hub: maze2_br11_4 705 -20 [color=purple max_drones=1]
hub: maze2_br11_5 706 -20 [color=purple max_drones=1]
hub: maze2_br11_6 707 -20 [color=purple max_drones=1]
hub: maze2_br11_7 708 -20 [color=black]

hub: maze2_br12_1 702 -15 [color=purple max_drones=1]
hub: maze2_br12_2 703 -15 [color=purple max_drones=1]
hub: maze2_br12_3 704 -15 [color=purple max_drones=1]
hub: maze2_br12_4 705 -15 [color=purple max_drones=1]
hub: maze2_br12_5 706 -15 [color=purple max_drones=1]
hub: maze2_br12_6 707 -15 [color=purple max_drones=1]
hub: maze2_br12_7 708 -15 [color=black]

hub: maze2_br13_1 702 -10 [color=purple max_drones=1]
hub: maze2_br13_2 703 -10 [color=purple max_drones=1]
hub: maze2_br13_3 704 -10 [color=purple max_drones=1]
hub: maze2_br13_4 705 -10 [color=purple max_drones=1]
hub: maze2_br13_5 706 -10 [color=purple max_drones=1]
hub: maze2_br13_6 707 -10 [color=purple max_drones=1]
hub: maze2_br13_7 708 -10 [color=black]

hub: maze2_br14_1 702 -5 [color=purple max_drones=1]
hub: maze2_br14_2 703 -5 [color=purple max_drones=1]
hub: maze2_br14_3 704 -5 [color=purple max_drones=1]
hub: maze2_br14_4 705 -5 [color=purple max_drones=1]
hub: maze2_br14_5 706 -5 [color=purple max_drones=1]
hub: maze2_br14_6 707 -5 [color=purple max_drones=1]
hub: maze2_br14_7 708 -5 [color=black]

hub: maze2_br15_1 702 0 [color=purple max_drones=1]
hub: maze2_br15_2 703 0 [color=purple max_drones=1]
hub: maze2_br15_3 704 0 [color=purple max_drones=1]
hub: maze2_br15_4 705 0 [color=purple max_drones=1]
hub: maze2_br15_5 706 0 [color=purple max_drones=1]
hub: maze2_br15_6 707 0 [color=purple max_drones=1]
hub: maze2_br15_7 708 0 [color=black]

hub: maze2_br16_1 702 5 [color=purple max_drones=1]
hub: maze2_br16_2 703 5 [color=purple max_drones=1]
hub: maze2_br16_3 704 5 [color=purple max_drones=1]
hub: maze2_br16_4 705 5 [color=purple max_drones=1]
hub: maze2_br16_5 706 5 [color=purple max_drones=1]
hub: maze2_br16_6 707 5 [color=purple max_drones=1]
hub: maze2_br16_7 708 5 [color=black]

hub: maze2_br17_1 702 10 [color=purple max_drones=1]
hub: maze2_br17_2 703 10 [color=purple max_drones=1]
hub: maze2_br17_3 704 10 [color=purple max_drones=1]
hub: maze2_br17_4 705 10 [color=purple max_drones=1]
hub: maze2_br17_5 706 10 [color=purple max_drones=1]
hub: maze2_br17_6 707 10 [color=purple max_drones=1]
hub: maze2_br17_7 708 10 [color=black]

hub: maze2_br18_1 702 15 [color=purple max_drones=1]
hub: maze2_br18_2 703 15 [color=purple max_drones=1]
hub: maze2_br18_3 704 15 [color=purple max_drones=1]
hub: maze2_br18_4 705 15 [color=purple max_drones=1]
hub: maze2_br18_5 706 15 [color=purple max_drones=1]
hub: maze2_br18_6 707 15 [color=purple max_drones=1]
hub: maze2_br18_7 708 15 [color=black]

hub: maze2_br19_1 702 20 [color=purple max_drones=1]
hub: maze2_br19_2 703 20 [color=purple max_drones=1]
hub: maze2_br19_3 704 20 [color=purple max_drones=1]
hub: maze2_br19_4 705 20 [color=purple max_drones=1]
hub: maze2_br19_5 706 20 [color=purple max_drones=1]
hub: maze2_br19_6 707 20 [color=purple max_drones=1]
hub: maze2_br19_7 708 20 [color=black]

hub: maze2_br20_1 702 25 [color=purple max_drones=1]
hub: maze2_br20_2 703 25 [color=purple max_drones=1]
hub: maze2_br20_3 704 25 [color=purple max_drones=1]
hub: maze2_br20_4 705 25 [color=purple max_drones=1]
hub: maze2_br20_5 706 25 [color=purple max_drones=1]
hub: maze2_br20_6 707 25 [color=purple max_drones=1]
hub: maze2_br20_7 708 25 [color=black]

hub: maze2_br21_1 702 30 [color=purple max_drones=1]
hub: maze2_br21_2 703 30 [color=purple max_drones=1]
hub: maze2_br21_3 704 30 [color=purple max_drones=1]
hub: maze2_br21_4 705 30 [color=purple max_drones=1]
hub: maze2_br21_5 706 30 [color=purple max_drones=1]
hub: maze2_br21_6 707 30 [color=purple max_drones=1]
hub: maze2_br21_7 708 30 [color=black]

hub: maze2_br22_1 702 35 [color=purple max_drones=1]
hub: maze2_br22_2 703 35 [color=purple max_drones=1]
hub: maze2_br22_3 704 35 [color=purple max_drones=1]
hub: maze2_br22_4 705 35 [color=purple max_drones=1]
hub: maze2_br22_5 706 35 [color=purple max_drones=1]
hub: maze2_br22_6 707 35 [color=purple max_drones=1]
hub: maze2_br22_7 708 35 [color=black]

hub: maze2_br23_1 702 40 [color=purple max_drones=1]
hub: maze2_br23_2 703 40 [color=purple max_drones=1]
hub: maze2_br23_3 704 40 [color=purple max_drones=1]
hub: maze2_br23_4 705 40 [color=purple max_drones=1]
hub: maze2_br23_5 706 40 [color=purple max_drones=1]
hub: maze2_br23_6 707 40 [color=purple max_drones=1]
hub: maze2_br23_7 708 40 [color=black]

hub: maze2_br24_1 702 45 [color=purple max_drones=1]
hub: maze2_br24_2 703 45 [color=purple max_drones=1]
hub: maze2_br24_3 704 45 [color=purple max_drones=1]
hub: maze2_br24_4 705 45 [color=purple max_drones=1]
hub: maze2_br24_5 706 45 [color=purple max_drones=1]
hub: maze2_br24_6 707 45 [color=purple max_drones=1]
hub: maze2_br24_7 708 45 [color=black]

hub: maze2_br25_1 702 50 [color=purple max_drones=1]
hub: maze2_br25_2 703 50 [color=purple max_drones=1]
hub: maze2_br25_3 704 50 [color=purple max_drones=1]
hub: maze2_br25_4 705 50 [color=purple max_drones=1]
hub: maze2_br25_5 706 50 [color=purple max_drones=1]
hub: maze2_br25_6 707 50 [color=purple max_drones=1]
hub: maze2_br25_7 708 50 [color=black]

hub: maze2_br26_1 702 55 [color=purple max_drones=1]
hub: maze2_br26_2 703 55 [color=purple max_drones=1]
hub: maze2_br26_3 704 55 [color=purple max_drones=1]
hub: maze2_br26_4 705 55 [color=purple max_drones=1]
hub: maze2_br26_5 706 55 [color=purple max_drones=1]
hub: maze2_br26_6 707 55 [color=purple max_drones=1]
hub: maze2_br26_7 708 55 [color=black]

hub: maze2_br27_1 702 60 [color=purple max_drones=1]
hub: maze2_br27_2 703 60 [color=purple max_drones=1]
hub: maze2_br27_3 704 60 [color=purple max_drones=1]
hub: maze2_br27_4 705 60 [color=purple max_drones=1]
hub: maze2_br27_5 706 60 [color=purple max_drones=1]
hub: maze2_br27_6 707 60 [color=purple max_drones=1]
hub: maze2_br27_7 708 60 [color=black]

hub: maze2_br28_1 702 65 [color=purple max_drones=1]
hub: maze2_br28_2 703 65 [color=purple max_drones=1]
hub: maze2_br28_3 704 65 [color=purple max_drones=1]
hub: maze2_br28_4 705 65 [color=purple max_drones=1]
hub: maze2_br28_5 706 65 [color=purple max_drones=1]
hub: maze2_br28_6 707 65 [color=purple max_drones=1]
hub: maze2_br28_7 708 65 [color=black]

hub: maze2_br29_1 702 70 [color=purple max_drones=1]
hub: maze2_br29_2 703 70 [color=purple max_drones=1]
hub: maze2_br29_3 704 70 [color=purple max_drones=1]
